iter: 1671692930 	 Se encontró: 3135273710  	 Se buscó: 3135273710  	   i=j:  10   n: 32   q: 53    Parametro: 222298112 
iter: 3121116250 	 Se encontró: 115085582  	 Se buscó: 115085582  	   i=j:  10   n: 32   q: 55    Parametro: 230686720 
iter: 747760233 	 Se encontró: 1507003067  	 Se buscó: 1507003067  	   i=j:  10   n: 32   q: 57    Parametro: 239075328 
iter: 3302546480 	 Se encontró: 2657054988  	 Se buscó: 2657054988  	   i=j:  10   n: 32   q: 59    Parametro: 247463936 
iter: 2461651821 	 Se encontró: 2138354283  	 Se buscó: 2138354283  	   i=j:  10   n: 32   q: 61    Parametro: 255852544 
iter: 1418887903 	 Se encontró: 1199404943  	 Se buscó: 1199404943  	   i=j:  10   n: 32   q: 63    Parametro: 264241152 
iter: 3205523351 	 Se encontró: 2376912861  	 Se buscó: 2376912861  	   i=j:  10   n: 32   q: 65    Parametro: 272629760 
iter: 3179110760 	 Se encontró: 3760579982  	 Se buscó: 3760579982  	   i=j:  10   n: 32   q: 67    Parametro: 281018368 
iter: 2398793245 	 Se encontró: 3725503065  	 Se buscó: 3725503065  	   i=j:  10   n: 32   q: 69    Parametro: 289406976 
iter: 672624473 	 Se encontró: 3881359533  	 Se buscó: 3881359533  	   i=j:  10   n: 32   q: 71    Parametro: 297795584 
iter: 1916914824 	 Se encontró: 3923095474  	 Se buscó: 3923095474  	   i=j:  10   n: 32   q: 73    Parametro: 306184192 
iter: 963753520 	 Se encontró: 290505267  	 Se buscó: 290505267  	   i=j:  10   n: 32   q: 75    Parametro: 314572800 
iter: 2807772325 	 Se encontró: 3306869770  	 Se buscó: 3306869770  	   i=j:  10   n: 32   q: 77    Parametro: 322961408 
iter: 1487665 	 Se encontró: 1217698822  	 Se buscó: 1217698822  	   i=j:  10   n: 32   q: 79    Parametro: 331350016 
iter: 932254328 	 Se encontró: 1924721028  	 Se buscó: 1924721028  	   i=j:  10   n: 32   q: 81    Parametro: 339738624 
iter: 1818838429 	 Se encontró: 3107052122  	 Se buscó: 3107052122  	   i=j:  10   n: 32   q: 83    Parametro: 348127232 
iter: 2690723359 	 Se encontró: 2311432162  	 Se buscó: 2311432162  	   i=j:  10   n: 32   q: 85    Parametro: 356515840 
iter: 1273087632 	 Se encontró: 3915091864  	 Se buscó: 3915091864  	   i=j:  10   n: 32   q: 87    Parametro: 364904448 
iter: 2794897695 	 Se encontró: 55439909  	 Se buscó: 55439909  	   i=j:  10   n: 32   q: 89    Parametro: 373293056 
iter: 3890533129 	 Se encontró: 1926489225  	 Se buscó: 1926489225  	   i=j:  10   n: 32   q: 91    Parametro: 381681664 
iter: 2426934832 	 Se encontró: 37470383  	 Se buscó: 37470383  	   i=j:  10   n: 32   q: 93    Parametro: 390070272 
iter: 2067820252 	 Se encontró: 1984874453  	 Se buscó: 1984874453  	   i=j:  10   n: 32   q: 95    Parametro: 398458880 
iter: 1436581149 	 Se encontró: 1940997761  	 Se buscó: 1940997761  	   i=j:  10   n: 32   q: 97    Parametro: 406847488 
iter: 2271614596 	 Se encontró: 2286547006  	 Se buscó: 2286547006  	   i=j:  10   n: 32   q: 99    Parametro: 415236096 
iter: 1176331838 	 Se encontró: 3188267543  	 Se buscó: 3188267543  	   i=j:  10   n: 32   q: 101    Parametro: 423624704 
